# z,  chi (Mpc),  kernels 1-5
5.833332000000000100e-03 2.596064105263594612e+01 6.041448214349193637e-07 6.149319558585026328e-07 6.170362188270016409e-07 6.182861732955855942e-07 6.193425598044809279e-07
7.578370853426713918e-03 3.371271985159066276e+01 7.788559616741920499e-07 7.970396703931150478e-07 8.005943758432426196e-07 8.027060194622711733e-07 8.044905695074847278e-07
9.323409706853427736e-03 4.145840015222234598e+01 9.508874504588948969e-07 9.782896306859426217e-07 9.836746711529340451e-07 9.868736492831379651e-07 9.895771202287859610e-07
1.106844856028013982e-02 4.919758982967710637e+01 1.120257164868852446e-06 1.158675239192308968e-06 1.166271570166061820e-06 1.170784142000289840e-06 1.174597749565987769e-06
1.281348741370685364e-02 5.693032936772694086e+01 1.286991089381449951e-06 1.338193067796806331e-06 1.348382656079291450e-06 1.354435721900744987e-06 1.359551173131119524e-06
1.455852626713356746e-02 6.465659574734836212e+01 1.451109354698173697e-06 1.516838303774622172e-06 1.530004145282226154e-06 1.537825035513689473e-06 1.544434594108174692e-06
1.630356512056027954e-02 7.237636573001232421e+01 1.612629843687031780e-06 1.694606164894780790e-06 1.711132104535722087e-06 1.720948906328559491e-06 1.729245218083066212e-06
1.804860397398699162e-02 8.008968327117092656e+01 1.771570327862314212e-06 1.871493539374337064e-06 1.891764152198142626e-06 1.903805563150781444e-06 1.913981896564797532e-06
1.979364282741370717e-02 8.779646204289943512e+01 1.927944673818319326e-06 2.047494057204977552e-06 2.071895137589558283e-06 2.086390309786655955e-06 2.098640307806646316e-06
2.153868168084041926e-02 9.549680323343822863e+01 2.081769825058089771e-06 2.222605737116894004e-06 2.251524168538978035e-06 2.268702861921796398e-06 2.283220686822493007e-06
2.328372053426713481e-02 1.031905725429318181e+02 2.233056961153771949e-06 2.396821282898795961e-06 2.430644876678217817e-06 2.450737317931355337e-06 2.467717623700300349e-06
2.502875938769384689e-02 1.108779088017611230e+02 2.381822041978841883e-06 2.570139748489305466e-06 2.609257221535087532e-06 2.632494308316234556e-06 2.652132229776541070e-06
2.677379824112055898e-02 1.185586530089164370e+02 2.528075364250675994e-06 2.742553421982363533e-06 2.787354202730097380e-06 2.813967453520492498e-06 2.836458551452866973e-06
2.851883709454727453e-02 1.262329545710501435e+02 2.671832221208748173e-06 2.914061348965496595e-06 2.964936105793981770e-06 2.995157598050313608e-06 3.020697964130857660e-06
3.026387594797398661e-02 1.339006608805264591e+02 2.813101951995101712e-06 3.084656173963006610e-06 3.141996451833083255e-06 3.176058464463025544e-06 3.204844662097228179e-06
3.200891480140070217e-02 1.415618966869312771e+02 2.951898966134054734e-06 3.254336662395572563e-06 3.318534789511481228e-06 3.356670577297245754e-06 3.388899478922251462e-06
3.375395365482741772e-02 1.492165553856492863e+02 3.088233285259486285e-06 3.423096243632902089e-06 3.494545442533363568e-06 3.536988646947369798e-06 3.572857714140407832e-06
