# z,  chi (Mpc),  kernels 1-5
5.833332000000000100e-03 2.596064105263594612e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.578370853426713918e-03 3.371271985159066276e+01 5.499940802913403959e-05 5.285300797154925373e-13 8.868495356767288990e-20 3.891472225848687031e-27 2.005094235086316382e-36
9.323409706853427736e-03 4.145840015222234598e+01 5.740029070177338260e-05 6.140063981112061441e-13 1.050476824132293111e-19 4.630174482733037246e-27 2.368597807729845679e-36
1.106844856028013982e-02 4.919758982967710637e+01 5.986750281191121514e-05 7.129081085027120510e-13 1.243793482487162838e-19 5.507517226474589843e-27 2.797476231441828726e-36
1.281348741370685364e-02 5.693032936772694086e+01 6.240111731054357738e-05 8.272784821008713972e-13 1.472093392693786930e-19 6.549218278265679022e-27 3.303391460639356042e-36
1.455852626713356746e-02 6.465659574734836212e+01 6.500113765735240532e-05 9.594612708831299290e-13 1.741597270565305554e-19 7.785708744313953251e-27 3.900068392663755218e-36
1.630356512056027954e-02 7.237636573001232421e+01 6.766750029881041034e-05 1.112143294292196119e-12 2.059611904053167707e-19 9.252986346864957500e-27 4.603656800135970122e-36
1.804860397398699162e-02 8.008968327117092656e+01 7.040007783376671130e-05 1.288402836709564165e-12 2.434716247910477037e-19 1.099362147282971535e-26 5.433156304411842218e-36
1.979364282741370717e-02 8.779646204289943512e+01 7.319867215132120047e-05 1.491764402233141693e-12 2.876978407246172318e-19 1.305794108995363099e-26 6.410914375439678159e-36
2.153868168084041926e-02 9.549680323343822863e+01 7.606302821840270540e-05 1.726261212158670312e-12 3.398209660019690767e-19 1.550542669803225854e-26 7.563212332760861842e-36
2.328372053426713481e-02 1.031905725429318181e+02 7.899281752906731611e-05 1.996505430744351045e-12 4.012259645685324795e-19 1.840635509780952003e-26 8.920950135496097488e-36
2.502875938769384689e-02 1.108779088017611230e+02 8.198766170931621956e-05 2.307768622979796323e-12 4.735362419425268991e-19 2.184373812624543916e-26 1.052045357719062396e-35
2.677379824112055898e-02 1.185586530089164370e+02 8.504710804919825143e-05 2.666071648140700650e-12 5.586537474052733641e-19 2.591559450142952025e-26 1.240441554054499691e-35
2.851883709454727453e-02 1.262329545710501435e+02 8.817065999791335457e-05 3.078287869487981608e-12 6.588060129055878689e-19 3.073763701004389057e-26 1.462300649969949940e-35
3.026387594797398661e-02 1.339006608805264591e+02 9.135774885303660068e-05 3.552258061904813806e-12 7.766005691067977954e-19 3.644641582282210946e-26 1.723516800526454212e-35
3.200891480140070217e-02 1.415618966869312771e+02 9.460776557022246150e-05 4.096922257042868132e-12 9.150887289089920646e-19 4.320303453568507456e-26 2.031013826303285827e-35
3.375395365482741772e-02 1.492165553856492863e+02 9.792003571996719708e-05 4.722466516304473619e-12 1.077839359066746128e-18 5.119749687724163339e-26 2.392922965497855247e-35
